author_id,openalex_id,openalex_display_name,affiliation,all_affiliations,affiliation_country_code,affiliation_source,openalex_match_status
pid:172/8745,https://openalex.org/A5101594068,Shiqing Ma,Amherst College,Amherst College|University of Massachusetts Amherst|China University of Geosciences (Beijing)|Second Hospital of Tianjin Medical University|Tianjin Medical University,US,last_known_institutions_primary,matched_by_orcid
pid:172/9703,https://openalex.org/A5101805096,Juan-Manuel Pérez-Rúa,Samsung (United States),Samsung (United States),US,affiliations_fallback,matched_by_name
pid:173/3747,https://openalex.org/A5026022705,Jun-Yan He,Dalian University of Technology,Dalian University of Technology|Alibaba Group (Cayman Islands)|Alibaba Group (China),CN,last_known_institutions_primary,matched_by_orcid
pid:173/4575,https://openalex.org/A5035053302,Marek Eliáš,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,CH,affiliations_fallback,matched_by_orcid
pid:173/4982,https://openalex.org/A5076430441,François‐Xavier Briol,University College London,University College London,GB,affiliations_fallback,matched_by_orcid
pid:173/5153,https://openalex.org/A5007032334,N. Benjamin Erichson,International Computer Science Institute,International Computer Science Institute|Lawrence Berkeley National Laboratory,US,last_known_institutions_primary,matched_by_orcid
pid:173/9271,https://openalex.org/A5006401089,Fabian Manhardt,Technical University of Munich,Technical University of Munich,DE,affiliations_fallback,matched_by_orcid
pid:174/0010-1,https://openalex.org/A5101906738,Yingxue Zhang,Ocean University of China,Ocean University of China,CN,last_known_institutions_primary,matched_by_orcid
pid:174/1717,https://openalex.org/A5000534132,Minhao Cheng,Pennsylvania State University,Pennsylvania State University,US,last_known_institutions_primary,matched_by_orcid
pid:175/1475,https://openalex.org/A5050142356,Ashok Vardhan Makkuva,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,CH,affiliations_fallback,matched_by_orcid
pid:175/2581-1,https://openalex.org/A5077493772,Nanyang Ye,Shanghai Jiao Tong University,Shanghai Jiao Tong University,CN,last_known_institutions_primary,matched_by_orcid
pid:175/3324-102,https://openalex.org/A5100353526,Hao Chen,Shanghai Institute of Measurement and Testing Technology,Shanghai Institute of Measurement and Testing Technology|Carnegie Mellon University,CN,last_known_institutions_primary,matched_by_orcid
pid:175/3324-34,https://openalex.org/A5100353537,Hao Chen,Guangzhou University,Guangzhou University|Southeast University|Dongfang Electric Corporation (China)|State Key Laboratory of Millimeter Waves,CN,last_known_institutions_primary,matched_by_orcid
pid:175/3324-41,https://openalex.org/A5100353664,Hao Chen,Beijing Jiaotong University,Beijing Jiaotong University,CN,last_known_institutions_primary,matched_by_orcid
pid:175/3324-45,https://openalex.org/A5100353576,Hao Chen,Sichuan University,Sichuan University|Numerical Method (China)|Ministry of Natural Resources|Marine Biodiversity Institute of Korea,CN,last_known_institutions_primary,matched_by_orcid
pid:175/3324-62,https://openalex.org/A5069557211,Hao Chen,University of Macau,University of Macau|City University of Macau,MO,last_known_institutions_primary,matched_by_orcid
pid:175/3366,https://openalex.org/A5022344556,Cihang Xie,"University of California, Santa Cruz","University of California, Santa Cruz",US,last_known_institutions_primary,matched_by_orcid
pid:175/5364,https://openalex.org/A5047293370,Randall Balestriero,Brown University,Brown University,US,last_known_institutions_primary,matched_by_orcid
pid:175/6039-1,https://openalex.org/A5071784141,Tonghan Wang,East China University of Technology,East China University of Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:176/0076,https://openalex.org/A5043113119,Robert Geirhos,Google (United States),Google (United States)|DeepMind (United Kingdom),US,last_known_institutions_primary,matched_by_orcid
pid:176/0964,https://openalex.org/A5091670711,Adel Bibi,University of Oxford,University of Oxford,GB,last_known_institutions_primary,matched_by_orcid
pid:176/1090,https://openalex.org/A5051661639,Yiting Dong,Texas Tech University,Texas Tech University,US,affiliations_fallback,matched_by_orcid
pid:176/1439,https://openalex.org/A5030073760,Matthew Trager,Amazon (United States),Amazon (United States),US,last_known_institutions_primary,matched_by_orcid
pid:176/1445-1,https://openalex.org/A5102498323,Xiaojuan Qi,City University of Hong Kong,City University of Hong Kong|Fudan University|Southern University of Science and Technology|Education University of Hong Kong|Hong Kong Virtual University|Zhejiang Center for Disease Control and Prevention|University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:176/2707,https://openalex.org/A5039563144,Amrit Singh Bedi,University of Central Florida,University of Central Florida,US,last_known_institutions_primary,matched_by_orcid
pid:176/5034,https://openalex.org/A5023396823,Aymeric Dieuleveut,Institut Polytechnique de Paris,Institut Polytechnique de Paris,FR,last_known_institutions_primary,matched_by_orcid
pid:176/5095,https://openalex.org/A5059094093,Jakob Foerster,University of Oxford,University of Oxford,GB,affiliations_fallback,matched_by_orcid
pid:176/5165,https://openalex.org/A5037154191,Max Simchowitz,Massachusetts Institute of Technology,Massachusetts Institute of Technology,US,affiliations_fallback,matched_by_orcid
pid:176/5397-1,https://openalex.org/A5049472306,Zhiping Xiao,University of Washington,University of Washington,US,last_known_institutions_primary,matched_by_orcid
pid:176/5516,https://openalex.org/A5002072267,Humphrey Shi,Georgia Institute of Technology,Georgia Institute of Technology,US,affiliations_fallback,matched_by_orcid
pid:176/5584,https://openalex.org/A5038884528,Kamyar Azizzadenesheli,Nvidia (United Kingdom),Nvidia (United Kingdom)|Nvidia (United States),GB,last_known_institutions_primary,matched_by_orcid
pid:176/5602,https://openalex.org/A5033061754,Simon S. Du,University of Washington,University of Washington,US,last_known_institutions_primary,matched_by_orcid
pid:176/6479,https://openalex.org/A5073264981,Shangwei Guo,Zhejiang University,Zhejiang University,CN,last_known_institutions_primary,matched_by_orcid
pid:176/7497,https://openalex.org/A5076289391,Jiarong Xu,Ministry of Education of the People's Republic of China,Ministry of Education of the People's Republic of China|North China Electric Power University|Northeast Normal University|Fudan University|Jilin Meteorological Bureau|Institute of Wetland Research|Changsha University of Science and Technology,CN,last_known_institutions_primary,matched_by_orcid
pid:176/8106,https://openalex.org/A5034936665,Charilaos I. Kanatsoulis,Stanford University,Stanford University,US,last_known_institutions_primary,matched_by_orcid
pid:176/9018,https://openalex.org/A5030361767,Soroosh Shafieezadeh-Abadeh,Cornell University,Cornell University,US,last_known_institutions_primary,matched_by_orcid
pid:177/0181,https://openalex.org/A5087798118,Xiaoqing Ye,World Vision,World Vision|Fujian Medical University|Guangdong University of Technology|Vision Technology (United States)|Union Hospital|Southwest Jiaotong University|Baidu (China),US,last_known_institutions_primary,matched_by_orcid
pid:177/0968-1,https://openalex.org/A5007754274,Wenhao Gao,Massachusetts Institute of Technology,Massachusetts Institute of Technology,US,last_known_institutions_primary,matched_by_orcid
pid:177/5191-1,https://openalex.org/A5100728766,Rui Ye,Nanjing Agricultural University,Nanjing Agricultural University|Shanghai Jiao Tong University|Hainan University|Shandong Jiaotong University|The First People's Hospital of Guiyang|Artificial Intelligence in Medicine (Canada),CN,last_known_institutions_primary,matched_by_orcid
pid:177/7275,https://openalex.org/A5004673415,Pierre‐Alexandre Mattei,Centre National de la Recherche Scientifique,Centre National de la Recherche Scientifique|Institut national de recherche en sciences et technologies du numérique,FR,last_known_institutions_primary,matched_by_orcid
pid:177/8908-1,https://openalex.org/A5004775934,Yuhang Song,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,CN,affiliations_fallback,matched_by_orcid
pid:177/9280,https://openalex.org/A5001104721,Konstantinos Kamnitsas,University of Oxford,University of Oxford|Science Oxford,GB,last_known_institutions_primary,matched_by_orcid
pid:177/9289,https://openalex.org/A5020882454,Ilai Bistritz,Tel Aviv University,Tel Aviv University,IL,last_known_institutions_primary,matched_by_orcid
pid:177/9322,https://openalex.org/A5089549365,Eric Mazumdar,California Institute of Technology,California Institute of Technology|Mathematical Systems & Solutions (United States)|Department of Mathematical Sciences,US,last_known_institutions_primary,matched_by_orcid
pid:178/3238-1,https://openalex.org/A5060340617,Zhize Li,Singapore Management University,Singapore Management University,SG,last_known_institutions_primary,matched_by_orcid
pid:178/3243,https://openalex.org/A5041806431,Yi-An Ma,University of California San Diego,University of California San Diego|Duke-NUS Medical School,US,last_known_institutions_primary,matched_by_orcid
pid:178/5079-1,https://openalex.org/A5100704642,Yuanhao Wang,Shanghai University,Shanghai University,CN,last_known_institutions_primary,matched_by_orcid
pid:178/5599-1,https://openalex.org/A5080886629,Xuyang Wu,Southern University of Science and Technology,Southern University of Science and Technology,CN,affiliations_fallback,matched_by_orcid
pid:178/7315,https://openalex.org/A5071607114,Kaixiong Zhou,North Carolina State University,North Carolina State University,US,affiliations_fallback,matched_by_orcid
pid:178/7878,https://openalex.org/A5053408235,Alexander Marx,TU Dortmund University,TU Dortmund University|Ruhr West University of Applied Sciences,DE,last_known_institutions_primary,matched_by_orcid
pid:178/8590,https://openalex.org/A5101577090,Ruobing Xie,Tencent (China),Tencent (China),CN,affiliations_fallback,matched_by_orcid
pid:178/8621,https://openalex.org/A5021597928,Zhiguang Cao,Singapore Management University,Singapore Management University,SG,last_known_institutions_primary,matched_by_orcid
pid:178/8690,https://openalex.org/A5085496384,Zhenya Huang,University of Science and Technology of China,University of Science and Technology of China|National Science Centre,CN,last_known_institutions_primary,matched_by_orcid
pid:178/8948-1,https://openalex.org/A5023697071,J.-G. Park,Seoul National University,Seoul National University,KR,affiliations_fallback,matched_by_orcid
pid:178/9876,https://openalex.org/A5052577882,Lingjuan Lyu,Beijing Tongren Hospital,Beijing Tongren Hospital|Sony (Taiwan)|Sony Corporation (United States)|Sony Computer Science Laboratories|Sony (Japan),CN,last_known_institutions_primary,matched_by_orcid
pid:179/2389,https://openalex.org/A5002549620,Chen Tessler,Nvidia (United States),Nvidia (United States),US,affiliations_fallback,matched_by_orcid
pid:179/2448,https://openalex.org/A5088040610,Jiaxi Ying,Hong Kong University of Science and Technology,Hong Kong University of Science and Technology|University of Hong Kong,HK,last_known_institutions_primary,matched_by_orcid
pid:179/2626,https://openalex.org/A5004893242,Audra McMillan,Apple (United Kingdom),Apple (United Kingdom),GB,last_known_institutions_primary,matched_by_orcid
pid:179/4749,https://openalex.org/A5012942347,Paul F. Jäger,German Cancer Research Center,German Cancer Research Center|Heidelberg University|Google (United Kingdom),DE,last_known_institutions_primary,matched_by_orcid
pid:179/5307,https://openalex.org/A5083900503,Susik Yoon,Korea University,Korea University,KR,last_known_institutions_primary,matched_by_orcid
pid:18/1022-6,https://openalex.org/A5052215642,Xiang Yin,Henan University,Henan University|Shanghai Jiao Tong University|Shanghai Ocean University|Zhejiang University of Finance and Economics,CN,last_known_institutions_primary,matched_by_orcid
pid:18/10648-1,https://openalex.org/A5023494011,Zejun Ma,Speech Pathology Australia,Speech Pathology Australia,AU,affiliations_fallback,matched_by_orcid
pid:18/1090,https://openalex.org/A5058024103,Yulia R. Gel,Virginia Tech,Virginia Tech,US,last_known_institutions_primary,matched_by_orcid
pid:18/1556,https://openalex.org/A5031205865,Ioannis Patras,Queen Mary University of London,Queen Mary University of London,GB,affiliations_fallback,matched_by_orcid
pid:18/1762-11,https://openalex.org/A5043214832,Y. T. Shen,Duke University,Duke University,US,last_known_institutions_primary,matched_by_orcid
pid:18/1763-15,https://openalex.org/A5101670806,Lei Huang,Nanjing University of Science and Technology,Nanjing University of Science and Technology|Communication University of China|Beihang University|University of South China,CN,last_known_institutions_primary,matched_by_orcid
pid:18/2428-1,https://openalex.org/A5087096372,Kai-Wei Chang,UCLA Health,UCLA Health,US,last_known_institutions_primary,matched_by_orcid
pid:18/3173-2,https://openalex.org/A5100368048,Na Li,Liaoning Cancer Hospital & Institute,Liaoning Cancer Hospital & Institute,CN,last_known_institutions_primary,matched_by_orcid
pid:18/4087-1,https://openalex.org/A5102871846,Chao Huang,Montclair State University,Montclair State University|Chinese University of Hong Kong|University of Hong Kong,US,last_known_institutions_primary,matched_by_orcid
